transaction_id,customer_id,product_id,product_name,category,price,quantity,discount,date,region,sale_date,total_value,discount_amount,revenue_tier
T0679,C037,P08,Headset,Accessories,59.99,2,0.0,2023/05/04 00:00:00,South,2023-05-04,119.98,0.0,Basic
T0680,UNKNOWN,P01,Laptop,Electronics,999.99,6,0.15,2023-06-17,South,2023-06-17,5099.95,899.99,Premium
T0681,C045,P03,Monitor,Electronics,299.5,5,0.0,2023/05/15 00:00:00,West,2023-05-15,1497.5,0.0,Standard
T0682,UNKNOWN,P05,Desk,Furniture,189.0,7,0.0,2023-12-07,West,2023-12-07,1323.0,0.0,Standard
T0683,C063,P03,Monitor,Electronics,299.5,5,0.15,2023/02/10 00:00:00,West,2023-02-10,1272.88,224.62,Standard
T0684,UNKNOWN,P06,Chair,Furniture,249.0,3,0.1,2023-11-06T00:00:00Z,South,2023-11-06,672.3,74.7,Standard
T0685,C041,P08,Headset,Accessories,59.99,8,0.2,2023/08/21 00:00:00,East,2023-08-21,383.94,95.98,Basic
T0686,C007,P07,Webcam,Electronics,79.99,1,0.2,2023/05/04 00:00:00,North,2023-05-04,63.99,16.0,Basic
T0687,C039,P04,Keyboard,Accessories,49.9,5,0.0,2023/03/10 00:00:00,South,2023-03-10,249.5,0.0,Basic
T0688,C065,P04,Keyboard,Accessories,49.9,4,0.0,2023-06-01,North,2023-06-01,199.6,0.0,Basic
T0690,C027,P05,Desk,Furniture,189.0,2,0.15,2023-04-10,West,2023-04-10,321.3,56.7,Basic
T0691,C074,P01,Laptop,Electronics,999.99,3,0.2,2023-10-05T00:00:00Z,North,2023-10-05,2399.98,599.99,Premium
T0692,C097,P03,Monitor,Electronics,299.5,7,0.15,2023/11/06 00:00:00,West,2023-11-06,1782.02,314.47,Standard
T0693,C002,P02,Mouse,Accessories,19.99,9,0.05,2023/07/16 00:00:00,East,2023-07-16,170.91,9.0,Basic
T0694,C039,P02,Mouse,Accessories,19.99,8,0.0,2023-04-17,West,2023-04-17,159.92,0.0,Basic
T0695,C037,P03,Monitor,Electronics,299.5,4,0.05,2023-11-18T00:00:00Z,East,2023-11-18,1138.1,59.9,Standard
T0696,C016,P05,Desk,Furniture,189.0,8,0.0,2023/08/24 00:00:00,East,2023-08-24,1512.0,0.0,Standard
T0697,C077,P07,Webcam,Electronics,79.99,10,0.15,2023-06-20T00:00:00Z,North,2023-06-20,679.92,119.98,Standard
T0698,C073,P05,Desk,Furniture,189.0,5,0.15,2023/03/12 00:00:00,North,2023-03-12,803.25,141.75,Standard
T0699,C098,P03,Monitor,Electronics,299.5,2,0.0,2023-10-04T00:00:00Z,South,2023-10-04,599.0,0.0,Standard
T0700,C042,P08,Headset,Accessories,59.99,10,0.2,2023-06-07T00:00:00Z,South,2023-06-07,479.92,119.98,Basic
T0701,C087,P01,Laptop,Electronics,999.99,2,0.0,2023-09-30,South,2023-09-30,1999.98,0.0,Standard
T0702,C025,P06,Chair,Furniture,249.0,9,0.15,2023/03/15 00:00:00,West,2023-03-15,1904.85,336.15,Standard
T0703,C075,P03,Monitor,Electronics,299.5,7,0.1,2023-07-03T00:00:00Z,North,2023-07-03,1886.85,209.65,Standard
T0704,C044,P06,Chair,Furniture,249.0,9,0.15,2023-05-30,West,2023-05-30,1904.85,336.15,Standard
T0705,C073,P03,Monitor,Electronics,299.5,7,0.1,2023-10-11T00:00:00Z,North,2023-10-11,1886.85,209.65,Standard
T0707,C003,P05,Desk,Furniture,189.0,10,0.0,2023-09-24,West,2023-09-24,1890.0,0.0,Standard
T0708,C002,P08,Headset,Accessories,59.99,6,0.15,2023/08/17 00:00:00,North,2023-08-17,305.95,53.99,Basic
T0709,UNKNOWN,P03,Monitor,Electronics,299.5,4,0.05,2023-03-08,North,2023-03-08,1138.1,59.9,Standard
T0710,UNKNOWN,P08,Headset,Accessories,59.99,8,0.0,2023/09/01 00:00:00,North,2023-09-01,479.92,0.0,Basic
T0711,C075,P01,Laptop,Electronics,999.99,9,0.2,2023-10-18T00:00:00Z,West,2023-10-18,7199.93,1799.98,Premium
T0712,C044,P08,Headset,Accessories,59.99,5,0.0,2023/04/17 00:00:00,North,2023-04-17,299.95,0.0,Basic
T0713,C053,P05,Desk,Furniture,189.0,10,0.05,2023-09-15T00:00:00Z,East,2023-09-15,1795.5,94.5,Standard
T0714,C085,P04,Keyboard,Accessories,49.9,9,0.1,2023-03-26T00:00:00Z,North,2023-03-26,404.19,44.91,Basic
T0715,C001,P05,Desk,Furniture,189.0,6,0.1,2023-11-19T00:00:00Z,South,2023-11-19,1020.6,113.4,Standard
T0716,C080,P05,Desk,Furniture,189.0,5,0.05,2023/04/23 00:00:00,West,2023-04-23,897.75,47.25,Standard
T0717,C023,P07,Webcam,Electronics,79.99,3,0.0,2023/04/28 00:00:00,North,2023-04-28,239.97,0.0,Basic
T0718,C089,P01,Laptop,Electronics,999.99,2,0.15,2023-11-30T00:00:00Z,West,2023-11-30,1699.98,300.0,Standard
T0719,C082,P02,Mouse,Accessories,19.99,6,0.05,2023-02-02,North,2023-02-02,113.94,6.0,Basic
T0720,C096,P04,Keyboard,Accessories,49.9,3,0.0,2023-04-28T00:00:00Z,North,2023-04-28,149.7,0.0,Basic
T0721,C031,P07,Webcam,Electronics,79.99,4,0.15,2023-03-05,North,2023-03-05,271.97,47.99,Basic
T0722,C065,P03,Monitor,Electronics,299.5,5,0.0,2023-10-03,East,2023-10-03,1497.5,0.0,Standard
T0723,C012,P08,Headset,Accessories,59.99,10,0.2,2023/04/21 00:00:00,North,2023-04-21,479.92,119.98,Basic
T0724,C073,P03,Monitor,Electronics,299.5,6,0.15,2023-04-01T00:00:00Z,West,2023-04-01,1527.45,269.55,Standard
T0725,C044,P08,Headset,Accessories,59.99,8,0.0,2023-03-11,North,2023-03-11,479.92,0.0,Basic
T0726,C099,P05,Desk,Furniture,189.0,5,0.0,2023-02-08,South,2023-02-08,945.0,0.0,Standard
T0727,C014,P08,Headset,Accessories,59.99,5,0.1,2023-09-15T00:00:00Z,South,2023-09-15,269.96,30.0,Basic
T0728,C044,P06,Chair,Furniture,249.0,8,0.1,2023-08-28,West,2023-08-28,1792.8,199.2,Standard
T0729,C046,P03,Monitor,Electronics,299.5,6,0.0,2023-08-09,South,2023-08-09,1797.0,0.0,Standard
T0730,C056,P05,Desk,Furniture,189.0,6,0.1,2023-06-13,South,2023-06-13,1020.6,113.4,Standard
T0731,C078,P04,Keyboard,Accessories,49.9,6,0.05,2023-10-17T00:00:00Z,South,2023-10-17,284.43,14.97,Basic
T0732,C033,P03,Monitor,Electronics,299.5,6,0.2,2023-10-02T00:00:00Z,East,2023-10-02,1437.6,359.4,Standard
T0733,UNKNOWN,P02,Mouse,Accessories,19.99,10,0.05,2023-12-27,South,2023-12-27,189.9,9.99,Basic
T0734,C096,P05,Desk,Furniture,189.0,5,0.05,2023-04-13T00:00:00Z,South,2023-04-13,897.75,47.25,Standard
T0735,C052,P06,Chair,Furniture,249.0,4,0.15,2023/10/12 00:00:00,South,2023-10-12,846.6,149.4,Standard
T0736,UNKNOWN,P02,Mouse,Accessories,19.99,1,0.15,2023-04-14T00:00:00Z,South,2023-04-14,16.99,3.0,Basic
T0737,C082,P03,Monitor,Electronics,299.5,4,0.0,2023-06-22T00:00:00Z,North,2023-06-22,1198.0,0.0,Standard
T0738,C034,P08,Headset,Accessories,59.99,1,0.2,2023/04/09 00:00:00,East,2023-04-09,47.99,12.0,Basic
T0739,C042,P01,Laptop,Electronics,999.99,5,0.0,2023/12/13 00:00:00,East,2023-12-13,4999.95,0.0,Premium
T0740,C024,P02,Mouse,Accessories,19.99,10,0.0,2023-12-21T00:00:00Z,North,2023-12-21,199.9,0.0,Basic
T0741,C036,P04,Keyboard,Accessories,49.9,8,0.15,2023-03-26T00:00:00Z,North,2023-03-26,339.32,59.88,Basic
T0742,C076,P04,Keyboard,Accessories,49.9,1,0.05,2023-11-18T00:00:00Z,East,2023-11-18,47.4,2.5,Basic
T0743,UNKNOWN,P01,Laptop,Electronics,999.99,6,0.15,2023-06-12T00:00:00Z,East,2023-06-12,5099.95,899.99,Premium
T0744,C079,P06,Chair,Furniture,249.0,10,0.0,2023-06-04,South,2023-06-04,2490.0,0.0,Premium
T0745,C073,P07,Webcam,Electronics,79.99,5,0.15,2023-05-09,South,2023-05-09,339.96,59.99,Basic
T0746,C085,P02,Mouse,Accessories,19.99,4,0.1,2023-10-05,North,2023-10-05,71.96,8.0,Basic
T0747,C071,P03,Monitor,Electronics,299.5,9,0.05,2023-04-17T00:00:00Z,South,2023-04-17,2560.72,134.78,Premium
T0748,C028,P08,Headset,Accessories,59.99,1,0.15,2023-04-13,South,2023-04-13,50.99,9.0,Basic
T0749,C045,P08,Headset,Accessories,59.99,6,0.15,2023/02/28 00:00:00,East,2023-02-28,305.95,53.99,Basic
T0750,C043,P06,Chair,Furniture,249.0,1,0.0,2023-03-28,West,2023-03-28,249.0,0.0,Basic
T0751,C088,P01,Laptop,Electronics,999.99,5,0.15,2023-12-04T00:00:00Z,East,2023-12-04,4249.96,749.99,Premium
T0752,C084,P02,Mouse,Accessories,19.99,2,0.1,2023-11-21,South,2023-11-21,35.98,4.0,Basic
T0753,C079,P03,Monitor,Electronics,299.5,9,0.2,2023-12-21,North,2023-12-21,2156.4,539.1,Premium
T0754,C060,P07,Webcam,Electronics,79.99,7,0.15,2023/01/10 00:00:00,South,2023-01-10,475.94,83.99,Basic
T0755,C082,P05,Desk,Furniture,189.0,6,0.05,2023-09-02,South,2023-09-02,1077.3,56.7,Standard
T0756,C001,P02,Mouse,Accessories,19.99,6,0.2,2023-07-30T00:00:00Z,East,2023-07-30,95.95,23.99,Basic
T0757,C100,P07,Webcam,Electronics,79.99,2,0.2,2023/05/25 00:00:00,West,2023-05-25,127.98,32.0,Basic
T0758,C080,P01,Laptop,Electronics,999.99,5,0.0,2023-08-31,South,2023-08-31,4999.95,0.0,Premium
T0759,C003,P08,Headset,Accessories,59.99,1,0.15,2023-12-03T00:00:00Z,West,2023-12-03,50.99,9.0,Basic
T0760,C080,P01,Laptop,Electronics,999.99,7,0.15,2023/02/09 00:00:00,North,2023-02-09,5949.94,1049.99,Premium
T0761,C067,P04,Keyboard,Accessories,49.9,2,0.05,2023-07-02T00:00:00Z,East,2023-07-02,94.81,4.99,Basic
T0762,C092,P05,Desk,Furniture,189.0,2,0.1,2023-09-02T00:00:00Z,East,2023-09-02,340.2,37.8,Basic
T0763,C031,P02,Mouse,Accessories,19.99,4,0.05,2023/09/19 00:00:00,East,2023-09-19,75.96,4.0,Basic
T0764,C052,P07,Webcam,Electronics,79.99,9,0.2,2023-02-09T00:00:00Z,North,2023-02-09,575.93,143.98,Standard
T0765,UNKNOWN,P07,Webcam,Electronics,79.99,4,0.05,2023-12-12T00:00:00Z,West,2023-12-12,303.96,16.0,Basic
T0766,C077,P05,Desk,Furniture,189.0,3,0.15,2023/12/05 00:00:00,South,2023-12-05,481.95,85.05,Basic
T0767,C023,P07,Webcam,Electronics,79.99,1,0.05,2023-11-21T00:00:00Z,West,2023-11-21,75.99,4.0,Basic
T0768,C081,P05,Desk,Furniture,189.0,8,0.1,2023/12/20 00:00:00,South,2023-12-20,1360.8,151.2,Standard
T0769,C086,P08,Headset,Accessories,59.99,7,0.15,2023-12-29,West,2023-12-29,356.94,62.99,Basic
T0770,C084,P08,Headset,Accessories,59.99,6,0.0,2023-02-17,North,2023-02-17,359.94,0.0,Basic
T0771,C092,P07,Webcam,Electronics,79.99,4,0.05,2023-09-21,East,2023-09-21,303.96,16.0,Basic
T0773,C036,P07,Webcam,Electronics,79.99,10,0.05,2023/06/16 00:00:00,South,2023-06-16,759.9,40.0,Standard
T0774,C086,P05,Desk,Furniture,189.0,9,0.1,2023-09-15T00:00:00Z,North,2023-09-15,1530.9,170.1,Standard
T0775,C013,P08,Headset,Accessories,59.99,9,0.0,2023/06/07 00:00:00,West,2023-06-07,539.91,0.0,Standard
T0776,C088,P05,Desk,Furniture,189.0,3,0.0,2023-12-29T00:00:00Z,South,2023-12-29,567.0,0.0,Standard
T0777,C030,P04,Keyboard,Accessories,49.9,4,0.1,2023-08-01T00:00:00Z,East,2023-08-01,179.64,19.96,Basic
T0778,C070,P06,Chair,Furniture,249.0,8,0.2,2023-12-18T00:00:00Z,West,2023-12-18,1593.6,398.4,Standard
T0779,C011,P05,Desk,Furniture,189.0,4,0.2,2023/05/13 00:00:00,West,2023-05-13,604.8,151.2,Standard
T0780,C097,P02,Mouse,Accessories,19.99,1,0.0,2023/07/08 00:00:00,West,2023-07-08,19.99,0.0,Basic
T0781,C086,P07,Webcam,Electronics,79.99,10,0.15,2023-01-17,West,2023-01-17,679.92,119.98,Standard
T0782,C029,P04,Keyboard,Accessories,49.9,7,0.2,2023/04/16 00:00:00,North,2023-04-16,279.44,69.86,Basic
T0783,C046,P05,Desk,Furniture,189.0,8,0.0,2023-02-18,South,2023-02-18,1512.0,0.0,Standard
T0784,C061,P06,Chair,Furniture,249.0,1,0.0,2023/07/25 00:00:00,South,2023-07-25,249.0,0.0,Basic
T0785,C041,P03,Monitor,Electronics,299.5,3,0.0,2023/01/27 00:00:00,East,2023-01-27,898.5,0.0,Standard
T0786,C077,P08,Headset,Accessories,59.99,5,0.05,2023/05/28 00:00:00,South,2023-05-28,284.95,15.0,Basic
T0787,C077,P01,Laptop,Electronics,999.99,2,0.15,2023/03/28 00:00:00,East,2023-03-28,1699.98,300.0,Standard
T0788,C083,P07,Webcam,Electronics,79.99,5,0.0,2023/04/09 00:00:00,North,2023-04-09,399.95,0.0,Basic
T0789,C060,P05,Desk,Furniture,189.0,5,0.05,2023-02-07,North,2023-02-07,897.75,47.25,Standard
T0790,C089,P04,Keyboard,Accessories,49.9,7,0.0,2023-06-12,South,2023-06-12,349.3,0.0,Basic
T0791,C003,P04,Keyboard,Accessories,49.9,1,0.2,2023-06-12T00:00:00Z,South,2023-06-12,39.92,9.98,Basic
T0793,C012,P05,Desk,Furniture,189.0,1,0.2,2023/07/27 00:00:00,West,2023-07-27,151.2,37.8,Basic
T0794,C050,P07,Webcam,Electronics,79.99,5,0.1,2023/05/18 00:00:00,North,2023-05-18,359.96,40.0,Basic
T0795,C028,P05,Desk,Furniture,189.0,2,0.15,2023-01-13T00:00:00Z,North,2023-01-13,321.3,56.7,Basic
T0796,C072,P08,Headset,Accessories,59.99,6,0.05,2023/06/27 00:00:00,North,2023-06-27,341.94,18.0,Basic
T0797,C006,P04,Keyboard,Accessories,49.9,5,0.2,2023-12-26,East,2023-12-26,199.6,49.9,Basic
T0798,C059,P06,Chair,Furniture,249.0,1,0.1,2023-12-16T00:00:00Z,West,2023-12-16,224.1,24.9,Basic
T0799,C048,P03,Monitor,Electronics,299.5,8,0.0,2023-09-06,South,2023-09-06,2396.0,0.0,Premium
T0800,C088,P05,Desk,Furniture,189.0,9,0.1,2023-02-21,North,2023-02-21,1530.9,170.1,Standard
